name,recclass,mass (g),year,reclat,reclong
Asuka 881426,L5,297.75,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881427,L6,32.24,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881428,L6,465.85,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881429,H6,167.35,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881432,LL6,22.82,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881433,H4,13.01,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881436,L3.9,149.86000000000001,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881437,L3.7,138.36000000000001,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881439,L6,14.61,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881440,L6,67.59,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881443,L6,156.74,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881444,L6,140.68,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881445,L5,34.39,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881446,H4,15.7,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881448,H4,341.27,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881449,H5,10.4,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881450,H5,65.95,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881452,CK6,12.77,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881453,H4,122.97,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881455,H5,933.35,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881456,H6,72.75,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881457,H4,11.82,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881458,CM2,56.84,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881460,H3.9,13.1,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881461,Eucrite,31.59,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881462,L6,236.85,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881463,H4,25.69,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881464,L6,22.76,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881465,H6,137.05000000000001,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881466,L4,18.57,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881467,Eucrite-mmict,38.4,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881468,H5,309.93,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881469,H5,39.25,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881470,L6,60.76,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881471,L5,13.7,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881472,H4,21.89,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881473,CK4,17.649999999999999,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881474,H5,294.49,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881475,EH5,70.13,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881476,H5,111.37,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881478,L4,113.79,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881479,H5,108.39,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881480,H6,13.82,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881484,L3.6,31.85,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881485,H4,13.22,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881488,L6,399.9,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881491,H3.7,35.06,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881492,H3.7,108.07,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881493,H3.7,245.3,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881494,L3.3,414.65,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881498,L3.9,198.78,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881500,H4,247.82,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881501,H4,192.02,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881504,LL4,178.58,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881505,L4,22.74,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881506,H3,12.67,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881507,L3,72.37,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881508,LL6,129.29,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881510,H4,16.190000000000001,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881511,H4,29.88,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881512,LL3.8,27.17,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881514,L6,16.18,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881515,H4,21.6,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881516,L6,119,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881517,L6,232.87,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881519,H6,13.06,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881522,L3.3,10.7,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881523,H5,11.11,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881526,Diogenite,470.06,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881529,H4,16.420000000000002,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881533,L6,51.86,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881535,CO3,1.58,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881536,H4,42.91,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881537,LL6,15.17,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881538,H3.7,57.17,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881539,H3.8,1896.48,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881540,H4,15.45,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881541,CH3,49.11,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881542,L6,83.7,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881544,H3.6,26.19,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881545,H6,19.93,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881546,H3.7,10.44,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881547,H3,15.81,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881548,Achondrite-ung,110.16,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881550,H5,16.88,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881551,C6,162.47999999999999,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881552,LL3,68.930000000000007,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881554,H4,20.14,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881555,LL6,27.34,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881556,L5,10.35,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881558,H3.8,31.78,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881560,H5,15.17,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881561,H4,836.87,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881563,L6,19.829999999999998,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881564,L4,37.22,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881565,H5,49.69,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881566,H4,179.96,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881567,LL3.9,740.76,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881568,H4,25.46,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881570,L6,58.26,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881571,H6,222.64,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881572,H6,11.92,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881573,H6,19.27,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881574,H5,15.29,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881575,EH3,37.49,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881576,H5,95.59,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881580,H6,94.42,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881581,L6,52.63,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881582,H4,61.64,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881583,L6,12.68,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881584,LL6,11.32,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881588,LL6,11.98,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881590,L5,261.64,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881591,H4,12.94,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881594,CM2,35.74,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881595,CR2,126.59,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881597,H3.8,21.25,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881599,H6,25.46,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881600,H,27.52,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881601,L5,86.84,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881603,H6,12.68,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881604,L6,457.53,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881606,H4,27.89,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881607,LL3.0,15.79,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881608,LL6,1143.05,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881609,H3.7,60.71,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881610,H5,290.11,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881611,LL6,13.08,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881612,EL6,19.16,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881613,H3,545.71,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881614,H4,387.82,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881615,H4,229.75,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881616,LL3.7,40.630000000000003,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881617,L6,210.15,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881618,H5,40.49,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881619,H4,280.02,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881621,L3.9,58.3,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881622,L3.8,173.18,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881623,L3,479.12,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881624,L6,250.32,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881626,H3.7,80.06,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881627,L6,42.68,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881628,LL3,19.88,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881629,L6,103.21,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881630,L4,30.2,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881631,H3,10.3,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881632,CO3,138.11000000000001,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881634,L3,28.9,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881636,L3,107.29,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881637,L3,195.62,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881638,L6,125.88,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881639,H6,21.98,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881640,L3,11.59,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881642,H5,664.58,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881643,L3,519.1,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881644,H4,252.59,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881645,LL3,166.52,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881646,H4,44.12,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881647,LL3,14.33,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881648,LL6,23.55,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881649,LL3,22.36,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881651,H3,170.48,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881652,L6,894.8,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881653,L3,33.11,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881654,H5,547.38,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881655,CM2,36.64,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881657,H6,31.16,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881660,H5,10.45,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881661,H6,13.32,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881662,H5,39.729999999999997,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881663,H4,47.74,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881664,H6,49.81,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881665,LL4,20.89,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881666,L6,23.85,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881667,H5,40.090000000000003,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881668,L6,188.02,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881669,H4,12.4,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881670,H4,13.3,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881671,H4,20.73,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881673,H6,15.64,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881677,L4,14.45,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881680,H6,10.61,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881683,L3,79.92,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881685,H4,33.04,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881686,LL3,274.08999999999997,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881687,LL6,37.119999999999997,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881688,H6,31.56,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881691,CH3,9.119999999999999,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881692,L6,31.08,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881694,H6,76.47,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881695,L3,102.13,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881696,L3,50.86,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881697,H4,99.82,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881698,L5,113.84,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881699,L6,56.61,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881702,H5,19.03,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881705,H4,11.63,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881706,H4,59.83,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881707,H4,13.07,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881709,L3,230.06,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881710,L6,201.05,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881711,H6,20.07,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881712,H4,32.97,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881713,L5,122.39,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881714,H4,45.54,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881717,H5,19.79,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881718,H6,13.46,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881719,L5,267.94,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881720,L4,947.84,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881723,H5,24.62,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881724,H6,29.42,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881725,CK6,33.270000000000003,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881726,H3,105.25,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881727,H3,26.96,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881728,LL6,50.08,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881729,H4,24.35,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881730,L6,69.930000000000007,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881731,H6,127.18,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881733,H6,44.9,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881734,L6,21.89,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881735,L6,32.06,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881737,L3,13.57,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881738,L6,530.84,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881739,H6,23.09,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881740,LL6,124.95,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881742,LL3,916.75,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881743,LL3,37.06,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881744,H6,28.48,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881745,H5,72.47,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881746,H6,115.54,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881747,Eucrite-mmict,166.55,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881748,L4,13.57,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881749,L3,25.24,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881750,H6,15.2,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881751,L6,11.94,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881752,H5,10.57,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881753,H4,180.08,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881754,L3,46.75,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881755,L6,16.940000000000001,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881757,Lunar (gabbro),442.12,01/01/1988 12:00:00 AM,-72.833330,24.500000
Asuka 881758,H4,42.47,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881759,LL3,14.25,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881760,H5,81.93,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881761,H6,32.700000000000003,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881763,L6,11.51,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881764,L6,30.99,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881765,H5,53.49,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881766,H4,17.96,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881767,H5,608.73,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881768,H4,524.99,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881769,L4,1079.28,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881770,L3,310,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881771,L6,51.95,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881772,H5,12.22,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881773,H4,450.61,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881774,H4,207.67,01/01/1988 12:00:00 AM,-72.000000,26.000000
Cumulus Hills 04065,Pallasite,5738,01/01/2003 12:00:00 AM,,
Asuka 881775,H4,474.75,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881776,H6,44.43,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881777,L6,55.24,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881778,H4,59.03,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881780,H4,100.53,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881782,H5,496.56,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881783,H4,20.69,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881784,H4,445.32,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881785,H4,8121,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881786,H6,52.66,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881787,H4,880.57,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881789,H4,272.39,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881790,L6,964.65,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881791,H4,448.78,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881792,H4,32.57,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881793,H4,76.37,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881794,H4,410.04,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881795,H4,768.89,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881796,H4,820.52,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881797,H4,360.97,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881798,H4,373.68,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881800,LL6,138.69,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881801,LL4,31.21,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881802,H6,45.29,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881803,H6,32.021999999999998,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881804,L6,23.74,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881805,L6,27.64,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881806,L6,794.29,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881807,H6,336.48,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881808,LL3,154.76,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881809,LL3,182.13,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881810,H3,641,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881811,LL3,36.11,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881812,H4,156.77000000000001,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881813,L6,296.95999999999998,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881814,LL4,1688.57,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881815,H4,58.86,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881816,H4,108.62,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881817,H5,156.56,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881819,Eucrite,649.23,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881820,Eucrite-pmict,761.68,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881821,Eucrite-pmict,456.69,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881828,E6,32.840000000000003,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881829,H5,520.52,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881830,H6,97.08,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881831,H6,224.08,01/01/1988 12:00:00 AM,-72.000000,26.000000
Cumulus Hills 04066,Pallasite,5877,01/01/2003 12:00:00 AM,,
Asuka 881832,LL6,3078.02,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881833,L6,264.83,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881834,L6,76.86,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881835,H5,210.06,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881836,LL4,218.3,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881837,LL3,55.57,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881838,Diogenite,80.36,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881839,Diogenite,39.619999999999997,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881841,LL3,58.87,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881843,L4,51.53,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881844,H5,130.71,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881845,LL4,40.76,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881846,H5,13.23,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881847,H4,1279.71,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881849,LL6,52.54,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881850,L6,1024.01,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881851,L4,35.119999999999997,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881852,H4,14.75,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881853,H5,118.87,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881854,L6,171.3,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881855,H4,1343.04,01/01/1988 12:00:00 AM,-72.000000,26.000000
Asuka 881856,L4,571.61,01/01/1988 12:00:00 AM,-72.000000,26.000000
